user_id,treat,received,block,platform,cluster_id,signup_cohort,baseline_activity,pre_metric,assignment_date
65832,0,0,5,ios,121,cohort_B,2.8732895638649594,3.531777244625741,2026-04-16
65833,1,1,1,android,489,cohort_B,0.9973399735618931,0.7453431263549505,2026-04-16
65834,1,1,7,ios,357,cohort_C,4.330435326673187,4.069986087519448,2026-04-16
65835,1,1,3,android,288,cohort_B,1.6840822697053812,1.703981323501314,2026-04-16
65836,1,1,5,ios,186,cohort_C,2.8538777466464,2.8666540846189363,2026-04-16
65837,0,0,9,ios,461,cohort_A,6.279535176742045,5.953292554500479,2026-04-16
65838,0,0,8,android,248,cohort_A,5.470505466855945,5.857261820830513,2026-04-16
65839,0,0,10,ios,436,cohort_B,8.331331841480036,7.791150238728191,2026-04-16
65840,1,1,10,ios,176,cohort_B,10.113415423185694,10.236162861608593,2026-04-16
65841,0,0,3,web,140,cohort_C,2.185607559882769,2.1151912981010765,2026-04-16
65842,0,0,10,ios,49,cohort_B,8.013845260725533,8.004850864414422,2026-04-16
65843,0,0,7,android,474,cohort_B,4.152793358626036,4.034748831543826,2026-04-16
65844,1,0,7,web,387,cohort_A,4.380527727907904,4.696331685530922,2026-04-16
65845,1,0,2,ios,350,cohort_C,1.573906237615223,0.9634089893435291,2026-04-16
65846,1,1,7,ios,340,cohort_C,4.659268127334129,4.501930516164812,2026-04-16
65847,0,0,8,ios,398,cohort_B,5.972148939254874,6.2310511452468,2026-04-16
65848,1,1,7,android,40,cohort_B,4.632716981311617,5.022600159099462,2026-04-16
65849,0,0,8,android,390,cohort_B,5.753552741593419,5.938881323469652,2026-04-16
65850,0,0,4,ios,306,cohort_C,2.447373266441615,2.1547484339302945,2026-04-16
65851,1,1,5,android,421,cohort_A,2.8412686145855632,2.6369072970309015,2026-04-16
65852,0,0,8,android,358,cohort_B,5.791784603548331,5.75487341127234,2026-04-16
65853,0,0,2,ios,65,cohort_B,1.5149328843872365,1.4137138156089324,2026-04-16
65854,0,0,8,ios,422,cohort_B,5.466414641330663,5.278334252537416,2026-04-16
65855,1,0,7,ios,103,cohort_C,4.199768868607479,5.007344649716334,2026-04-16
65856,1,1,2,android,47,cohort_A,1.2811612306274658,1.7106671735538692,2026-04-16
65857,1,1,6,android,250,cohort_B,3.5783651086100177,3.550156573370164,2026-04-16
65858,0,0,5,ios,28,cohort_A,3.3167544183220894,3.8167908986565626,2026-04-16
65859,0,0,9,web,59,cohort_A,7.090592660651247,7.948242596585239,2026-04-16
65860,0,0,6,ios,175,cohort_B,3.444290309571002,3.8186721938371124,2026-04-16
65861,0,0,3,android,32,cohort_A,2.0192633224393,2.2487173607856272,2026-04-16
65862,0,0,4,android,200,cohort_A,2.4969961442026873,2.3851862830291277,2026-04-16
65863,0,0,9,web,73,cohort_A,6.077051592441735,5.440607371732743,2026-04-16
65864,0,0,9,web,239,cohort_A,6.1280788423824175,5.8956421506842,2026-04-16
65865,1,1,9,web,2,cohort_C,6.393378287649541,5.80269740075843,2026-04-16
65866,1,1,7,web,499,cohort_B,4.131963021527036,3.8455039400539093,2026-04-16
65867,0,0,6,ios,197,cohort_A,3.7152608194383716,4.0845381670458005,2026-04-16
65868,1,1,2,ios,478,cohort_A,1.5681151526653434,1.1988840299716794,2026-04-16
65869,1,0,10,android,382,cohort_B,8.5341914331244,7.97607804419821,2026-04-16
65870,1,1,10,web,152,cohort_A,11.297872852569803,11.917734019117198,2026-04-16
65871,1,0,1,ios,79,cohort_A,0.5525889989991503,0.8762581946701411,2026-04-16
65872,0,0,1,web,194,cohort_A,0.5323532067554502,0.6559255920447841,2026-04-16
65873,0,0,7,ios,241,cohort_B,4.524873699507026,4.544496201519971,2026-04-16
65874,0,0,3,ios,89,cohort_B,1.836817963342681,1.0499371453815813,2026-04-16
65875,0,0,1,web,477,cohort_A,0.08259038023532428,0.7089795145446203,2026-04-16
65876,0,0,8,ios,419,cohort_B,5.21226817708067,4.58703129501127,2026-04-16
65877,1,1,4,web,241,cohort_C,2.686811389540897,3.0730159184864436,2026-04-16
65878,0,0,8,ios,289,cohort_A,5.224136027450407,5.866984810001051,2026-04-16
65879,0,0,4,web,198,cohort_A,2.366245659934219,1.9021982668156447,2026-04-16
65880,0,0,10,web,442,cohort_A,8.122844780813738,8.07919021030644,2026-04-16
65881,0,0,2,web,420,cohort_A,1.1801989961895198,0.2553956718314312,2026-04-16
65882,1,1,7,web,303,cohort_A,4.247229905033833,3.4109715791801705,2026-04-16
65883,0,0,1,android,184,cohort_A,0.9362551905031397,0.7544544525902737,2026-04-16
65884,0,0,8,ios,438,cohort_C,5.004471058764068,5.167872262143488,2026-04-16
65885,1,1,7,android,271,cohort_A,4.681455555537994,3.659584498955985,2026-04-16
65886,0,0,9,web,376,cohort_A,6.501953841847341,5.744442751074193,2026-04-16
65887,1,1,2,ios,18,cohort_B,1.5869028894989483,2.4042955183127175,2026-04-16
65888,0,0,1,ios,232,cohort_B,1.0240886121518564,0.7870018752415641,2026-04-16
65889,0,0,7,ios,397,cohort_B,4.097637900030272,3.2305107765415513,2026-04-16
65890,1,0,8,ios,216,cohort_A,5.041052089905821,4.693654082452668,2026-04-16
65891,0,0,9,ios,408,cohort_C,6.161735927396985,6.3632089964735705,2026-04-16
65892,1,1,6,android,51,cohort_A,3.6495162744350482,4.052650074332555,2026-04-16
65893,1,1,10,android,439,cohort_A,8.7985025697014,7.70406716429392,2026-04-16
65894,0,0,8,android,14,cohort_B,5.073965052868965,5.789313366855533,2026-04-16
65895,0,0,8,ios,48,cohort_A,5.1505789282263486,5.185687299086655,2026-04-16
65896,1,1,1,android,186,cohort_A,0.8618200331076947,1.4322179137731192,2026-04-16
65897,1,1,5,web,455,cohort_B,2.9253270793665487,3.2900898145599435,2026-04-16
65898,1,1,4,ios,148,cohort_C,2.5215256926881127,2.719876603803976,2026-04-16
65899,1,1,2,android,92,cohort_A,1.2799527320487676,0.9525178582248841,2026-04-16
65900,0,0,6,web,228,cohort_A,4.030021510228371,4.359886304393364,2026-04-16
65901,0,0,6,ios,277,cohort_A,3.3690240587059557,3.0926885939531266,2026-04-16
65902,1,0,8,web,221,cohort_B,5.958676782978041,6.10218037506143,2026-04-16
65903,0,0,5,android,296,cohort_C,2.9318742352381664,3.6561061487697613,2026-04-16
65904,0,0,10,ios,240,cohort_C,10.988510727614155,10.823709689116978,2026-04-16
65905,1,1,5,android,378,cohort_A,3.0436753573190614,2.729739714527662,2026-04-16
65906,0,0,5,ios,481,cohort_A,2.9951667893227913,2.6525122051030054,2026-04-16
65907,1,1,10,web,203,cohort_B,8.037372442742521,7.904336122977448,2026-04-16
65908,0,0,7,ios,359,cohort_C,4.374726165426392,3.77657719094761,2026-04-16
65909,0,0,3,android,43,cohort_B,1.9370265281524477,1.6840773121958958,2026-04-16
65910,0,0,2,android,25,cohort_C,1.2391221407494226,1.195665263878515,2026-04-16
65911,0,0,3,ios,184,cohort_C,1.666540482237967,1.956504305084957,2026-04-16
65912,0,0,8,ios,268,cohort_B,5.187253237557809,3.905704582611434,2026-04-16
65913,1,1,9,android,364,cohort_A,6.702778665467008,6.51208877968331,2026-04-16
65914,1,1,6,web,500,cohort_A,3.3769829533763027,2.8515442452749107,2026-04-16
65915,1,1,4,ios,162,cohort_C,2.5384769355872847,2.3448953560855883,2026-04-16
65916,0,0,4,android,146,cohort_B,2.6475075506604546,2.737239122673445,2026-04-16
65917,1,1,6,ios,159,cohort_A,3.6085150837852176,2.3942890417394462,2026-04-16
65918,0,0,8,android,176,cohort_A,5.276717187125936,5.64355462298033,2026-04-16
65919,1,1,2,web,248,cohort_A,1.2786604134218846,0.8718349846764459,2026-04-16
65920,1,1,5,ios,15,cohort_C,2.8673593067392917,2.908813955850565,2026-04-16
65921,1,1,6,android,72,cohort_A,3.414025321250823,3.781764323041635,2026-04-16
65922,0,0,6,ios,426,cohort_A,3.9590138892255466,3.9247018690627113,2026-04-16
65923,1,1,8,web,67,cohort_A,5.267240335084425,4.688232303210124,2026-04-16
65924,0,0,2,ios,164,cohort_B,1.4451634225350136,1.2720064560204003,2026-04-16
65925,0,0,3,android,71,cohort_C,1.7409796487815377,1.9676452206224717,2026-04-16
65926,1,1,9,ios,145,cohort_A,6.458036631226824,6.223867650283003,2026-04-16
65927,0,0,1,ios,418,cohort_A,0.921045589026344,1.3434075593350028,2026-04-16
65928,0,0,2,android,236,cohort_A,1.2416280653965546,1.1650658393894717,2026-04-16
65929,1,1,2,ios,497,cohort_C,1.5505243003289304,1.2444003060294777,2026-04-16
65930,0,0,10,android,120,cohort_B,11.17830943999357,10.74399865599839,2026-04-16
65931,0,0,3,web,414,cohort_C,2.0723498546323045,2.2828470299332198,2026-04-16
65932,1,1,4,web,164,cohort_B,2.2916950571744903,2.6993364196641214,2026-04-16
65933,1,1,3,android,370,cohort_A,2.059378108028946,1.9931679007468266,2026-04-16
65934,1,0,6,ios,29,cohort_A,3.5831061142799854,3.3865369645852352,2026-04-16
65935,0,0,3,web,471,cohort_B,1.826427114614165,1.6331245425701806,2026-04-16
65936,0,0,4,web,290,cohort_C,2.498309315776358,2.258527400417009,2026-04-16
65937,1,0,9,ios,227,cohort_C,6.016045726896326,6.028667961006017,2026-04-16
65938,1,1,7,ios,255,cohort_B,4.718505790321944,4.652716206021833,2026-04-16
65939,0,0,10,android,142,cohort_B,8.04945199116602,8.381835055954328,2026-04-16
65940,1,1,10,web,6,cohort_A,14.278063413906409,13.794746205844548,2026-04-16
65941,0,0,7,ios,70,cohort_C,4.612043167286774,4.95746903519432,2026-04-16
65942,0,0,8,android,342,cohort_B,5.377326904541426,6.050837281953361,2026-04-16
65943,1,1,8,android,119,cohort_A,5.406389379917939,5.868818572884833,2026-04-16
65944,1,0,9,android,157,cohort_B,6.850983122731682,6.24579508039399,2026-04-16
65945,1,1,3,ios,137,cohort_B,1.7595008085944612,1.161695616360034,2026-04-16
65946,1,1,1,web,204,cohort_B,0.5834176213106578,0.6374098540383999,2026-04-16
65947,1,0,8,android,395,cohort_C,5.55435385674764,5.007719434761045,2026-04-16
65948,1,0,2,web,460,cohort_C,1.4758329557429888,1.149132714540915,2026-04-16
65949,0,0,6,ios,358,cohort_B,3.943283010527768,2.9522473676346763,2026-04-16
65950,1,1,8,android,85,cohort_C,5.428580542094714,5.082774964043138,2026-04-16
65951,1,1,6,ios,468,cohort_C,3.8071989768358456,4.34815070379056,2026-04-16
65952,0,0,6,android,499,cohort_B,3.941301119049999,4.153715817258197,2026-04-16
65953,0,0,2,android,183,cohort_A,1.4546775302680948,0.8658356305054563,2026-04-16
65954,1,0,9,ios,88,cohort_A,6.021619369162377,6.570997195745538,2026-04-16
65955,0,0,5,android,392,cohort_B,3.008219506849311,3.459255366844017,2026-04-16
65956,1,1,6,android,347,cohort_B,3.7915993218165163,4.186881971492524,2026-04-16
65957,1,1,4,ios,276,cohort_A,2.6448645253049636,2.1907998762520187,2026-04-16
65958,0,0,9,ios,132,cohort_B,7.536519782385066,7.115269728196138,2026-04-16
65959,1,1,10,web,316,cohort_C,11.13285361586545,11.263912470206018,2026-04-16
65960,1,1,7,ios,44,cohort_B,4.876285166284829,4.191732730815478,2026-04-16
65961,0,0,6,web,192,cohort_B,3.6656595201704762,3.794928449040383,2026-04-16
65962,1,1,9,web,470,cohort_A,7.284115383399949,8.179917903175657,2026-04-16
65963,1,1,3,web,136,cohort_A,1.9934061031888881,2.579270495595295,2026-04-16
65964,1,1,5,web,454,cohort_C,2.8154672119137145,2.255666700375297,2026-04-16
65965,0,0,7,ios,221,cohort_B,4.369923078364572,4.532372920095836,2026-04-16
65966,1,1,9,ios,228,cohort_A,6.4804548652898335,7.422756049151847,2026-04-16
65967,0,0,1,web,51,cohort_B,0.6644024697526039,-0.1387907299600094,2026-04-16
65968,1,1,10,android,265,cohort_A,9.787909507647257,9.743224476032207,2026-04-16
65969,0,0,5,web,120,cohort_B,2.7679232962725537,3.275307974377445,2026-04-16
65970,0,0,1,web,386,cohort_C,0.9631172991524266,1.0106144795436243,2026-04-16
65971,1,1,5,android,486,cohort_A,3.24591919767451,3.7536324412243705,2026-04-16
65972,0,0,6,ios,249,cohort_B,3.697083335864831,3.347817392223663,2026-04-16
65973,0,0,9,web,465,cohort_A,7.432168009034754,8.567407119963962,2026-04-16
65974,0,0,3,ios,125,cohort_C,1.6772160980378579,1.2668159557746186,2026-04-16
65975,0,0,6,ios,447,cohort_B,3.6663860267192456,4.097923256455415,2026-04-16
65976,1,1,7,ios,131,cohort_A,4.279614148796712,4.6496995764143865,2026-04-16
65977,0,0,3,ios,345,cohort_C,2.152447712613708,2.9409247106169865,2026-04-16
65978,1,1,1,android,353,cohort_A,0.2571006259446985,-0.05394799381104315,2026-04-16
65979,0,0,7,android,137,cohort_C,4.780079711973063,4.814637863319771,2026-04-16
65980,0,0,8,android,381,cohort_C,5.379084887231619,4.72263727712364,2026-04-16
65981,1,1,3,android,296,cohort_A,1.704304618716888,0.6975166306270564,2026-04-16
65982,1,1,3,web,413,cohort_B,1.7432298970609854,1.5117773525821157,2026-04-16
65983,0,0,5,android,393,cohort_A,2.939482390685993,2.4318867435315936,2026-04-16
65984,0,0,9,android,94,cohort_B,6.5572303713134135,6.579479186038988,2026-04-16
65985,0,0,4,ios,99,cohort_C,2.6938372066002,1.9506184536234765,2026-04-16
65986,0,0,10,android,87,cohort_B,7.887887702505758,8.117178374257335,2026-04-16
65987,0,0,1,android,473,cohort_B,1.0154651236969967,0.9689770889432856,2026-04-16
65988,1,1,10,ios,117,cohort_B,9.010924545086086,8.733835101744676,2026-04-16
65989,1,0,10,ios,451,cohort_A,8.938859812653595,8.509499400156296,2026-04-16
65990,1,1,4,ios,304,cohort_B,2.3914341018447702,2.2101136340030743,2026-04-16
65991,1,1,6,android,205,cohort_B,3.5916133979364058,4.202436170063418,2026-04-16
65992,0,0,5,web,358,cohort_C,3.231684154596263,3.6057499890581948,2026-04-16
65993,0,0,10,web,19,cohort_B,7.952570622836485,8.227364610059006,2026-04-16
65994,0,0,2,web,57,cohort_A,1.5323942008321132,2.096523845207472,2026-04-16
65995,0,0,10,android,5,cohort_A,11.414967025721749,11.3043788963735,2026-04-16
65996,1,0,3,web,244,cohort_A,2.1932345426442708,1.1030757077116486,2026-04-16
65997,0,0,5,android,427,cohort_C,3.1246361669142244,3.047479865806856,2026-04-16
65998,1,1,4,android,321,cohort_C,2.5528959691041235,2.843406617708201,2026-04-16
65999,0,0,5,ios,161,cohort_B,2.816001855183427,3.4453694525603247,2026-04-16
66000,1,1,1,android,148,cohort_C,0.6745938464017327,0.7200754299012486,2026-04-16
66001,0,0,6,ios,400,cohort_C,3.5824700852195788,4.009214287771586,2026-04-16
66002,0,0,7,android,103,cohort_A,4.302212261648991,4.586834288686183,2026-04-16
66003,1,1,1,android,184,cohort_A,0.12453707341938255,0.14155598250339596,2026-04-16
66004,1,1,3,web,455,cohort_A,2.085784133452158,1.400658294674769,2026-04-16
66005,1,0,1,web,403,cohort_A,0.42323614774260065,-0.03115702440451762,2026-04-16
66006,0,0,6,ios,134,cohort_A,3.637948227041521,3.8766204479637842,2026-04-16
66007,1,1,1,ios,335,cohort_A,0.2594582255252178,0.07739862639627601,2026-04-16
66008,0,0,9,ios,64,cohort_B,6.3308659516430446,7.285182926791889,2026-04-16
66009,0,0,8,android,134,cohort_B,5.329424040498404,6.001343388966277,2026-04-16
66010,0,0,7,ios,141,cohort_B,4.566131473217561,5.140572798728477,2026-04-16
66011,0,0,7,ios,79,cohort_A,4.073918848723297,3.939720870903051,2026-04-16
66012,0,0,5,web,237,cohort_B,3.1133849294292926,2.9026071679511505,2026-04-16
66013,1,1,10,web,415,cohort_B,7.765329748911216,7.163381978829243,2026-04-16
66014,0,0,10,ios,87,cohort_A,7.913068310447182,8.086134666327261,2026-04-16
66015,0,0,10,android,282,cohort_B,14.05242121721092,13.422341810976958,2026-04-16
66016,0,0,7,android,477,cohort_A,4.408361807952267,4.98856591131476,2026-04-16
66017,1,1,6,android,346,cohort_A,3.573966065768532,3.6799289190009614,2026-04-16
66018,0,0,2,android,375,cohort_C,1.5243102753186617,2.815839512236024,2026-04-16
66019,1,1,3,ios,44,cohort_C,2.1464185986869175,2.4676176673918446,2026-04-16
66020,1,1,7,web,183,cohort_C,4.136403335865722,4.893611856411578,2026-04-16
66021,1,0,6,web,408,cohort_B,3.9938248716047617,3.294560122716221,2026-04-16
66022,0,0,7,web,370,cohort_B,4.850788364258188,6.099973385836684,2026-04-16
66023,1,1,6,android,362,cohort_A,3.614698558552036,2.8310734942188316,2026-04-16
66024,0,0,7,ios,261,cohort_B,4.800275818883236,5.063554947427195,2026-04-16
66025,0,0,8,web,452,cohort_C,5.047723016829242,4.709584600059082,2026-04-16
66026,0,0,8,web,323,cohort_C,5.804881107376078,6.113631512896908,2026-04-16
66027,1,1,5,web,58,cohort_C,3.0442500714277,2.4275665404007873,2026-04-16
66028,0,0,1,ios,372,cohort_C,0.2992299823970562,0.07943916872495643,2026-04-16
66029,0,0,2,android,252,cohort_C,1.2228685745811136,0.3790535229399019,2026-04-16
66030,0,0,10,ios,469,cohort_C,13.474303782237811,12.980848633482475,2026-04-16
66031,0,0,3,android,277,cohort_A,1.9496867197170829,1.0507219978579934,2026-04-16
66032,0,0,7,web,48,cohort_A,4.584373935391862,3.6011311177177188,2026-04-16
66033,0,0,9,ios,448,cohort_C,6.257183066942961,5.912410736808186,2026-04-16
66034,0,0,5,web,107,cohort_A,2.827773113652543,3.150440157858443,2026-04-16
66035,0,0,8,ios,243,cohort_B,5.830760268754289,6.209637435857852,2026-04-16
66036,0,0,7,ios,193,cohort_C,4.4318192765015425,3.532261464707621,2026-04-16
66037,0,0,3,android,110,cohort_A,1.8289917715532231,2.068997376521747,2026-04-16
66038,0,0,4,web,90,cohort_A,2.2762217038151573,2.6787737071209436,2026-04-16
66039,1,0,1,android,224,cohort_A,0.8735886496859221,1.0981654870453004,2026-04-16
66040,1,1,9,android,351,cohort_B,6.49615629976711,6.090334688222056,2026-04-16
66041,1,1,1,web,156,cohort_A,0.7033026902471605,0.47222490163160874,2026-04-16
66042,0,0,1,web,135,cohort_B,0.19378217487430477,-0.005783668344997439,2026-04-16
66043,1,1,6,ios,429,cohort_C,3.927553037223075,2.7591165922975973,2026-04-16
66044,1,1,2,ios,269,cohort_B,1.5098761545175927,1.796325421748602,2026-04-16
66045,0,0,9,android,87,cohort_A,7.625189414902093,7.655359857322,2026-04-16
66046,0,0,3,ios,446,cohort_B,2.1513353618634166,2.100416456358266,2026-04-16
66047,1,1,5,web,17,cohort_B,3.2445283518250663,3.6762934970457577,2026-04-16
66048,0,0,6,android,82,cohort_A,3.5252152782667134,3.6072637635067486,2026-04-16
66049,0,0,6,android,463,cohort_A,3.478843428691425,3.4459635070749823,2026-04-16
66050,0,0,3,ios,237,cohort_B,1.8465851879117956,2.000858124464717,2026-04-16
66051,1,1,3,web,320,cohort_A,1.8713578836809708,1.4275139671317352,2026-04-16
66052,1,1,1,web,113,cohort_C,0.3702958003702739,0.6093519776326053,2026-04-16
66053,1,0,4,web,492,cohort_C,2.626407910491283,3.3500158501466593,2026-04-16
66054,1,1,9,ios,434,cohort_B,7.2921267552500275,7.177349291849719,2026-04-16
66055,0,0,6,ios,80,cohort_B,3.970352243431765,3.7042523165309267,2026-04-16
66056,1,0,5,ios,13,cohort_A,3.04925457146966,3.1305413200834806,2026-04-16
66057,1,1,3,ios,162,cohort_B,2.0239508696680617,2.284040459830444,2026-04-16
66058,1,1,3,ios,303,cohort_B,1.7976945441869452,1.6240200567179368,2026-04-16
66059,0,0,1,web,8,cohort_A,0.6209136826852908,0.6711678249800839,2026-04-16
66060,1,0,5,web,431,cohort_C,2.957260503883039,3.076884441465964,2026-04-16
66061,1,0,7,ios,182,cohort_B,4.52718583949529,3.795722329039779,2026-04-16
66062,0,0,2,android,345,cohort_A,1.1834650233410513,1.604757663457316,2026-04-16
66063,1,1,4,ios,488,cohort_C,2.2802486793358963,2.055845680260251,2026-04-16
66064,0,0,2,ios,63,cohort_A,1.1618392304644065,1.68160108863554,2026-04-16
66065,1,1,2,android,251,cohort_C,1.128103999508536,1.4652712155112184,2026-04-16
66066,1,0,1,ios,388,cohort_A,1.0321002201613108,0.12158551181806232,2026-04-16
66067,0,0,10,android,197,cohort_C,9.429628616396426,9.850620532301988,2026-04-16
66068,0,0,1,web,148,cohort_B,0.4709181015448886,0.34960015717824044,2026-04-16
66069,1,1,1,web,461,cohort_B,0.7807504930985599,0.419692933342832,2026-04-16
66070,1,1,8,android,208,cohort_C,5.363020739382858,5.063469319084447,2026-04-16
66071,1,1,2,android,350,cohort_B,1.466378511931457,1.713307106540045,2026-04-16
66072,1,1,4,ios,233,cohort_C,2.4490770697298276,2.4357487176293846,2026-04-16
66073,0,0,1,web,449,cohort_A,0.3557731321651292,0.17493989317371328,2026-04-16
66074,0,0,4,ios,16,cohort_C,2.24598615165524,2.3069589594028455,2026-04-16
66075,1,1,10,web,37,cohort_A,10.93027267293795,10.870259902440516,2026-04-16
66076,0,0,5,android,229,cohort_A,2.98595662468429,3.108601183848521,2026-04-16
66077,1,1,2,android,222,cohort_C,1.43296335245986,1.0102996590605962,2026-04-16
66078,0,0,1,android,444,cohort_A,0.26567827683162126,0.4308954074593624,2026-04-16
66079,1,0,4,android,475,cohort_A,2.5112124141376406,2.4098185205613234,2026-04-16
66080,1,1,7,ios,454,cohort_B,4.436968618818641,4.074332022173219,2026-04-16
66081,0,0,6,android,300,cohort_C,3.4634387571193703,3.4464494361274847,2026-04-16
66082,1,0,1,android,430,cohort_A,0.9867625508343469,0.7344528582445055,2026-04-16
66083,0,0,5,ios,460,cohort_A,3.107580418690686,3.4234970159995144,2026-04-16
66084,1,0,9,ios,134,cohort_C,6.26483811084486,6.833296996465631,2026-04-16
66085,1,1,1,ios,33,cohort_B,0.2168908658441085,-0.004961048602843521,2026-04-16
66086,0,0,4,android,157,cohort_C,2.6638779625701208,2.905654544758183,2026-04-16
66087,1,1,1,android,386,cohort_C,1.0355839185643225,0.9196602359716564,2026-04-16
66088,1,0,5,ios,26,cohort_B,3.199081458070122,4.141622979779643,2026-04-16
66089,1,1,9,android,220,cohort_C,6.477375081702603,6.9990348673799865,2026-04-16
66090,1,1,7,android,163,cohort_C,4.744212443044728,3.6111291587808805,2026-04-16
66091,0,0,3,ios,415,cohort_C,2.020507923351831,2.7784307689781893,2026-04-16
66092,1,1,9,ios,335,cohort_B,6.080393475330103,5.930517345482302,2026-04-16
66093,1,1,6,android,51,cohort_A,3.838655631187075,3.966189566728054,2026-04-16
66094,0,0,5,web,204,cohort_B,2.7832635924083946,2.353289480111472,2026-04-16
66095,0,0,7,android,313,cohort_A,4.610197190504484,4.754289389531697,2026-04-16
66096,1,0,5,ios,51,cohort_B,2.8988180914682125,3.320685695982513,2026-04-16
66097,0,0,6,ios,439,cohort_A,4.05646149603036,3.5253751641904434,2026-04-16
66098,0,0,6,web,194,cohort_C,3.364225402572123,3.168475176097229,2026-04-16
66099,1,1,9,ios,104,cohort_B,6.320143264099429,6.9707559494700515,2026-04-16
66100,1,1,4,android,57,cohort_B,2.6581941860835974,2.5838554012812054,2026-04-16
66101,1,1,5,web,176,cohort_B,2.8435983132966176,1.7476167031623886,2026-04-16
66102,0,0,4,android,250,cohort_C,2.6709129474716815,2.9780344084534183,2026-04-16
66103,1,0,8,web,273,cohort_B,5.116850527586998,5.123596628926444,2026-04-16
66104,1,1,7,web,32,cohort_B,4.313349460162005,4.651294355929536,2026-04-16
66105,1,1,7,web,162,cohort_C,4.08716605304453,4.899055451360374,2026-04-16
66106,1,0,6,android,311,cohort_B,3.535647711834202,3.8966464632780564,2026-04-16
66107,0,0,2,android,276,cohort_A,1.4026012468686648,0.908668426662892,2026-04-16
66108,0,0,2,ios,323,cohort_B,1.0716291165181167,1.4368069720912522,2026-04-16
66109,1,1,2,android,62,cohort_B,1.5532551823722278,1.6370614760014237,2026-04-16
66110,1,1,6,web,50,cohort_A,3.394535511050065,2.4297083468006875,2026-04-16
66111,1,1,6,web,334,cohort_A,3.5681722032295435,3.36661591677914,2026-04-16
66112,0,0,8,web,10,cohort_A,5.129621390211349,4.47546433858655,2026-04-16
66113,0,0,8,android,267,cohort_A,5.9797352125685865,7.0897017084735285,2026-04-16
66114,1,1,2,android,223,cohort_B,1.5796848369418268,1.8540052067816122,2026-04-16
66115,0,0,3,android,451,cohort_C,1.9224312177126877,0.8236627014349351,2026-04-16
66116,1,1,7,web,342,cohort_A,4.286373671100995,4.567607467641718,2026-04-16
66117,1,1,3,web,368,cohort_A,2.062719017170146,2.9268841461581037,2026-04-16
66118,1,1,6,android,412,cohort_C,3.93425041728222,4.255110719839344,2026-04-16
66119,0,0,10,web,97,cohort_A,11.896392579729872,11.437816333789266,2026-04-16
66120,0,0,2,web,220,cohort_C,1.2526719965361275,1.5681786804797786,2026-04-16
66121,1,1,7,ios,251,cohort_A,4.1730961902412,3.7124050822184054,2026-04-16
66122,0,0,3,web,438,cohort_B,2.008854040973372,1.7929932321162565,2026-04-16
66123,1,1,10,ios,396,cohort_A,10.404444056700164,9.846699986284026,2026-04-16
66124,0,0,7,web,191,cohort_C,4.145170699314136,4.372279013046094,2026-04-16
66125,1,0,4,android,366,cohort_A,2.635576329774995,3.26952588721248,2026-04-16
66126,0,0,8,ios,318,cohort_B,5.194432440870521,5.207585410167307,2026-04-16
66127,1,1,4,ios,169,cohort_C,2.232534444921892,2.280811840921668,2026-04-16
66128,1,0,9,ios,418,cohort_C,6.6461696443601195,5.905883651967826,2026-04-16
66129,0,0,10,web,87,cohort_A,10.921298178302143,11.697626153631596,2026-04-16
66130,0,0,4,ios,366,cohort_B,2.7208933402758237,2.8973226070883333,2026-04-16
66131,0,0,6,android,174,cohort_A,3.425941716624521,2.9545193373859555,2026-04-16
66132,1,1,2,web,44,cohort_A,1.5530708713202785,1.0703967677403432,2026-04-16
66133,1,1,4,android,71,cohort_A,2.6596473228934885,1.7033440080628979,2026-04-16
66134,1,1,4,web,317,cohort_B,2.582416177048292,2.6020946560378095,2026-04-16
66135,1,0,5,android,238,cohort_C,2.944233533209811,3.0089987969310465,2026-04-16
66136,0,0,7,web,229,cohort_A,4.578844713944636,4.652155546124137,2026-04-16
66137,0,0,4,ios,269,cohort_C,2.741487453855424,3.1311489015437703,2026-04-16
66138,1,1,3,web,67,cohort_A,1.9988573490931671,2.662387116521257,2026-04-16
66139,0,0,5,android,182,cohort_A,3.3391665647950273,3.058737327717392,2026-04-16
66140,0,0,4,ios,40,cohort_B,2.5900415325505284,2.4229259569262114,2026-04-16
66141,1,1,6,android,289,cohort_C,3.702250235297546,3.9226117765796915,2026-04-16
66142,0,0,1,android,152,cohort_B,0.8231731244200361,1.5365911016987588,2026-04-16
66143,1,1,9,android,444,cohort_C,7.255164320600748,7.472467126387782,2026-04-16
66144,1,0,3,ios,465,cohort_C,1.8008593519627425,1.6292723019026938,2026-04-16
66145,1,1,9,web,189,cohort_A,7.24846735839053,7.430939384531593,2026-04-16
66146,1,1,3,ios,249,cohort_B,2.1386278133578345,2.2570622014000343,2026-04-16
66147,1,1,6,web,302,cohort_A,3.7905716517302013,4.259474033295703,2026-04-16
66148,0,0,1,android,245,cohort_A,0.6464719505057597,0.58121552012606,2026-04-16
66149,0,0,3,web,321,cohort_A,2.05801571050217,1.7164765143327603,2026-04-16
66150,1,1,10,ios,244,cohort_B,14.481963780057642,14.023290968734806,2026-04-16
66151,1,1,1,ios,197,cohort_B,0.6579338990936894,0.725357978963395,2026-04-16
66152,1,1,5,android,76,cohort_B,2.773012844388144,2.331699519860579,2026-04-16
66153,1,1,9,ios,45,cohort_B,7.020162685984707,7.4885872334386265,2026-04-16
