user_id,treat,received,block,platform,cluster_id,signup_cohort,baseline_activity,pre_metric,post_clicks,post_purchases,days_observed,missing_share,converted
42247,1,1,9,android,247,cohort_A,6.382591815496766,5.688536456441381,7.0,0.0,14,0.0,0
42248,0,0,10,android,234,cohort_A,13.15578675796381,13.442752055231278,4.0,0.0,14,0.0,0
42249,0,0,3,web,265,cohort_A,1.8511408278892754,2.401977214169273,9.0,0.0,14,0.0,0
42250,1,1,10,ios,167,cohort_A,9.102398444659528,8.867628306415549,13.0,0.0,14,0.0,0
42251,0,0,2,android,187,cohort_C,1.5053724800688881,0.9913469880766205,5.0,0.0,14,0.0,0
42252,1,1,1,ios,430,cohort_A,0.27582957522492413,0.5075780734594956,7.0,0.0,13,0.07142857142857142,0
42253,0,0,6,ios,134,cohort_A,4.010003103229786,4.136012143388648,1.0,0.0,13,0.07142857142857142,0
42254,1,1,4,android,409,cohort_B,2.5428088196712686,0.8259296241138332,6.0,0.0,14,0.0,0
42255,1,0,4,ios,12,cohort_A,2.266914132655329,2.5375701697786512,4.0,0.0,13,0.07142857142857142,0
42256,1,1,3,ios,62,cohort_A,1.9284137635117238,1.8175627798056357,10.0,1.0,14,0.0,1
42257,1,0,1,ios,23,cohort_A,0.8562023204620458,0.737642790483266,4.0,0.0,14,0.0,0
42258,0,0,8,ios,249,cohort_C,5.498571385999062,4.9992687773795685,12.0,0.0,14,0.0,0
42259,0,0,5,ios,474,cohort_B,3.260242545175325,3.184779276456127,7.0,0.0,14,0.0,0
42260,1,0,7,android,154,cohort_B,4.107187420047417,4.307972515468848,10.0,0.0,13,0.07142857142857142,0
42261,0,0,5,web,233,cohort_A,3.1542328755219793,3.840355094044201,3.0,0.0,14,0.0,0
42262,1,0,1,web,192,cohort_C,0.7474400617900937,1.1663318927386328,6.0,0.0,14,0.0,0
42263,0,0,5,android,364,cohort_B,2.78020020803996,2.234126271293805,12.0,0.0,13,0.07142857142857142,0
42264,0,0,3,web,448,cohort_A,1.8902427167647817,2.271888328998405,6.0,0.0,14,0.0,0
42265,0,0,4,android,274,cohort_A,2.3743985453489027,1.4778918504805896,9.0,1.0,14,0.0,1
42266,0,0,7,ios,451,cohort_C,4.725165190533457,4.028407019939702,6.0,0.0,14,0.0,0
42267,0,0,9,web,35,cohort_B,7.050205173946851,6.441779238437726,8.0,0.0,14,0.0,0
42268,1,1,3,web,146,cohort_A,2.061893867801263,1.6105587662807852,8.0,0.0,14,0.0,0
42269,1,1,10,web,383,cohort_A,7.850750474194346,7.514078451504044,1.0,0.0,14,0.0,0
42270,0,0,4,android,228,cohort_A,2.751390244856218,2.6848418940115413,3.0,0.0,13,0.07142857142857142,0
42271,0,0,8,ios,89,cohort_B,5.459947237824376,5.156477155097219,10.0,0.0,14,0.0,0
42272,1,1,9,web,371,cohort_A,7.505045581040276,7.667307330622494,11.0,0.0,14,0.0,0
42273,1,1,5,web,473,cohort_C,2.8750971175747515,3.878177860004791,5.0,0.0,13,0.07142857142857142,0
42274,0,0,9,ios,418,cohort_A,7.502085036926345,7.438779285269394,4.0,1.0,14,0.0,1
42275,0,0,7,android,243,cohort_A,4.424603609900042,4.9829658662967535,8.0,0.0,13,0.07142857142857142,0
42276,1,0,9,web,343,cohort_B,6.932735809612396,7.6153469281143105,13.0,0.0,14,0.0,0
42277,0,0,8,android,117,cohort_A,5.974976818539787,5.169571308425824,7.0,0.0,14,0.0,0
42278,0,0,5,ios,478,cohort_B,3.3618611086867807,3.9064694731952665,7.0,0.0,14,0.0,0
42279,0,0,9,android,323,cohort_B,7.246508334520742,8.2661367434986,3.0,0.0,14,0.0,0
42280,1,1,3,android,428,cohort_A,1.9804331205087926,2.179517583611953,11.0,0.0,14,0.0,0
42281,0,0,10,web,286,cohort_C,10.724584261086514,11.381424548046153,6.0,0.0,14,0.0,0
42282,1,1,1,ios,146,cohort_B,0.35677598893555923,-0.29836787719366314,8.0,1.0,14,0.0,1
42283,0,0,8,web,437,cohort_A,4.914060923082456,4.570645759911602,9.0,0.0,14,0.0,0
42284,1,1,3,android,157,cohort_B,2.0506343969422076,2.337678523886743,5.0,0.0,14,0.0,0
42285,0,0,9,ios,254,cohort_B,6.1595483458544695,5.779927425340748,10.0,0.0,14,0.0,0
42286,0,0,8,web,336,cohort_B,5.188085594431962,4.73560248106705,8.0,0.0,14,0.0,0
42287,1,1,7,web,201,cohort_C,4.073368862201988,4.206800032822274,4.0,0.0,14,0.0,0
42288,0,0,4,android,181,cohort_B,2.4722726485562725,2.29814624142398,4.0,0.0,14,0.0,0
42289,0,0,8,web,297,cohort_B,4.887248752162551,4.38963719740708,7.0,0.0,14,0.0,0
42290,1,1,4,android,242,cohort_B,2.52051904071975,2.353959583740897,4.0,0.0,14,0.0,0
42291,1,1,8,android,491,cohort_B,5.290888778257799,5.0121641464209725,5.0,0.0,14,0.0,0
42292,1,0,1,web,427,cohort_C,1.0461816081475215,0.26177067725400394,3.0,0.0,14,0.0,0
42293,0,0,3,ios,243,cohort_A,1.7521390073658092,0.3609208508243067,7.0,0.0,14,0.0,0
42294,1,1,9,ios,224,cohort_A,6.10052260466958,5.928539728687982,8.0,0.0,14,0.0,0
42295,1,1,1,ios,316,cohort_A,0.6440385298196202,-0.06571465887627526,7.0,0.0,14,0.0,0
42296,0,0,10,android,368,cohort_A,15.740749920538319,15.12761490310048,15.0,0.0,13,0.07142857142857142,0
42297,0,0,6,web,406,cohort_C,3.5753846255870445,2.979261515176408,3.0,0.0,14,0.0,0
42298,0,0,4,ios,95,cohort_A,2.7182992598491444,2.8625476253694897,4.0,0.0,14,0.0,0
42299,0,0,8,android,376,cohort_A,5.791842209321131,5.787725549892121,7.0,0.0,13,0.07142857142857142,0
42300,1,0,4,android,468,cohort_A,2.5923618547645373,2.7947570080254778,4.0,0.0,14,0.0,0
42301,1,1,1,web,456,cohort_B,0.6498954688445762,1.1693004542261594,5.0,0.0,13,0.07142857142857142,0
42302,0,0,4,ios,188,cohort_A,2.373781370986247,2.664973618234124,6.0,1.0,14,0.0,1
42303,0,0,6,android,252,cohort_A,3.61657844792546,3.202800322781357,7.0,0.0,14,0.0,0
42304,1,0,1,ios,275,cohort_A,0.6847559044070853,1.3520748246164778,8.0,1.0,14,0.0,1
42305,1,1,9,ios,129,cohort_C,7.606355145673724,8.366222098283384,13.0,0.0,14,0.0,0
42306,0,0,10,android,496,cohort_C,7.835547724725216,7.509410855823293,4.0,0.0,14,0.0,0
42307,1,1,2,android,482,cohort_B,1.5028774033024797,1.9197342768892625,12.0,1.0,13,0.07142857142857142,1
42308,1,1,2,android,87,cohort_C,1.5517115518429492,2.5950571480509117,3.0,0.0,14,0.0,0
42309,0,0,9,web,391,cohort_B,6.699654555763905,7.194060111118883,5.0,1.0,14,0.0,1
42310,0,0,3,android,347,cohort_A,1.9888514714809333,1.2515534320153594,6.0,0.0,14,0.0,0
42311,0,0,4,android,25,cohort_A,2.2011858363717365,2.6821419800829185,9.0,0.0,14,0.0,0
42312,1,1,2,web,423,cohort_C,1.4308732139673161,0.9384714237814271,4.0,0.0,13,0.07142857142857142,0
42313,1,0,8,ios,418,cohort_A,4.909714880462768,4.061301576571166,6.0,0.0,14,0.0,0
42314,0,0,9,ios,293,cohort_B,7.434678669824541,7.832139126185471,9.0,0.0,14,0.0,0
42315,0,0,3,android,333,cohort_C,2.056737586316849,2.2023253210971627,6.0,0.0,14,0.0,0
42316,1,1,5,web,220,cohort_A,3.2025865095988086,3.3613122084836196,4.0,0.0,14,0.0,0
42317,1,0,1,ios,313,cohort_B,0.47206679962342396,1.2517962405587033,3.0,0.0,11,0.21428571428571427,0
42318,1,1,9,web,410,cohort_B,6.281559407874363,6.118633580727368,9.0,0.0,14,0.0,0
42319,1,1,2,android,453,cohort_A,1.2792457044699008,1.5483706697743922,9.0,0.0,14,0.0,0
42320,1,1,9,web,75,cohort_B,6.6928093791113925,6.800370148851305,4.0,0.0,14,0.0,0
42321,1,1,7,web,363,cohort_A,4.440771259806551,4.356752760428736,6.0,0.0,14,0.0,0
42322,0,0,4,android,313,cohort_C,2.6378312006561226,3.451569131131426,7.0,0.0,14,0.0,0
42323,1,1,1,ios,113,cohort_A,0.6887075712131555,0.2856348124607056,4.0,0.0,14,0.0,0
42324,1,0,7,web,30,cohort_A,4.505079974200753,4.267274836582517,3.0,0.0,14,0.0,0
42325,1,1,8,web,390,cohort_A,5.949552807730158,5.667153166129221,2.0,0.0,13,0.07142857142857142,0
42326,1,0,2,android,286,cohort_A,1.5024645394562464,1.6680333865348733,3.0,0.0,14,0.0,0
42327,1,1,3,android,39,cohort_C,1.722190700308272,1.5328276680276682,6.0,0.0,14,0.0,0
42328,1,0,3,android,92,cohort_C,2.0426314788032816,2.057633136902038,4.0,0.0,14,0.0,0
42329,0,0,3,web,6,cohort_A,1.872329907323187,1.8306945795111633,3.0,0.0,14,0.0,0
42330,1,1,3,android,399,cohort_A,1.7304199889195397,1.8215262782840982,4.0,0.0,13,0.07142857142857142,0
42331,1,1,9,ios,144,cohort_B,7.153873663440022,7.034509794419476,9.0,0.0,14,0.0,0
42332,1,1,7,web,384,cohort_A,4.603264459376946,4.489748047817889,6.0,0.0,14,0.0,0
42333,1,0,3,web,327,cohort_A,1.771607001284185,1.8073580022069875,5.0,0.0,14,0.0,0
42334,1,1,8,web,31,cohort_A,5.7385317193399645,5.623610445450966,6.0,0.0,14,0.0,0
42335,1,1,8,web,135,cohort_A,4.9836371075728625,4.943426101710327,5.0,0.0,14,0.0,0
42336,1,1,9,ios,170,cohort_C,7.113490745425414,7.232152422240933,9.0,0.0,13,0.07142857142857142,0
42337,1,1,6,web,476,cohort_A,3.786217910794419,3.990608863214912,8.0,0.0,14,0.0,0
42338,1,1,1,web,479,cohort_A,0.37582967326551914,0.7271884562854181,4.0,0.0,14,0.0,0
42339,0,0,4,web,400,cohort_A,2.5790373064439205,2.139998827864602,6.0,0.0,13,0.07142857142857142,0
42340,1,1,9,web,90,cohort_C,6.641010143164924,6.639221936218255,6.0,0.0,14,0.0,0
42341,0,0,3,web,390,cohort_A,2.161751268308971,2.6104232839518087,4.0,0.0,13,0.07142857142857142,0
42342,0,0,10,ios,344,cohort_B,9.50597508463469,9.977933276319524,3.0,0.0,13,0.07142857142857142,0
42343,0,0,10,ios,176,cohort_C,10.794915992154353,10.297790200721334,4.0,0.0,13,0.07142857142857142,0
42344,1,1,7,ios,55,cohort_A,4.450974199162122,4.362910124282192,3.0,1.0,14,0.0,1
42345,0,0,5,android,379,cohort_C,3.0017938927608676,1.8990119150033007,10.0,0.0,14,0.0,0
42346,0,0,3,ios,306,cohort_C,2.0249854180498734,2.9921321116729045,6.0,0.0,14,0.0,0
42347,1,0,7,web,135,cohort_A,4.076094850954783,3.5706630544343785,1.0,0.0,13,0.07142857142857142,0
42348,0,0,7,web,291,cohort_A,4.815645024003462,5.0473559861345505,3.0,1.0,14,0.0,1
42349,1,1,8,web,495,cohort_C,5.022082616135058,5.126261659210511,3.0,1.0,14,0.0,1
42350,1,1,3,web,258,cohort_A,1.8366532460694662,1.0528404057727467,3.0,0.0,14,0.0,0
42351,1,1,4,ios,307,cohort_B,2.588596176629418,2.6004192356091553,3.0,0.0,14,0.0,0
42352,0,0,6,web,274,cohort_A,3.730771902215073,3.6692902953521815,4.0,0.0,12,0.14285714285714285,0
42353,0,0,7,web,94,cohort_B,4.199795007113676,4.910638905389272,10.0,0.0,14,0.0,0
42354,0,0,5,web,84,cohort_A,2.9119821824004646,3.082031751710884,9.0,0.0,14,0.0,0
42355,0,0,5,web,1,cohort_A,3.1686057405919366,2.555071924184584,7.0,0.0,14,0.0,0
42356,1,0,2,web,94,cohort_C,1.4921861487182235,2.2364489394537808,3.0,0.0,14,0.0,0
42357,1,1,1,web,273,cohort_C,0.8840798161200274,0.7147870287148465,6.0,0.0,14,0.0,0
42358,1,0,8,ios,84,cohort_B,5.995786315129429,6.040181474359273,6.0,0.0,13,0.07142857142857142,0
42359,0,0,8,ios,73,cohort_A,5.003999881525997,4.797165033433997,4.0,0.0,12,0.14285714285714285,0
42360,0,0,6,web,182,cohort_B,3.643485071310088,3.3172896344880782,4.0,0.0,13,0.07142857142857142,0
42361,1,0,6,ios,460,cohort_B,3.9001451323235945,4.953089089022172,8.0,0.0,14,0.0,0
42362,1,1,9,ios,263,cohort_B,7.140519301613835,6.948760342318195,8.0,0.0,13,0.07142857142857142,0
42363,0,0,7,web,365,cohort_A,4.415994808431207,4.142925910902063,1.0,0.0,14,0.0,0
42364,0,0,9,web,278,cohort_A,6.213632840936159,5.907864955654083,10.0,0.0,14,0.0,0
42365,1,0,10,ios,293,cohort_A,12.750587273831316,12.448267635844406,5.0,0.0,14,0.0,0
42366,0,0,5,android,79,cohort_A,2.7650328018604093,2.7310305079943324,3.0,0.0,14,0.0,0
42367,0,0,9,ios,498,cohort_A,6.234875796999646,5.726969076438693,7.0,0.0,13,0.07142857142857142,0
42368,1,1,10,android,100,cohort_B,7.862806851673751,8.153526251630135,7.0,0.0,14,0.0,0
42369,0,0,2,android,225,cohort_C,1.566241093407595,1.4409588857389684,3.0,0.0,14,0.0,0
42370,0,0,3,ios,169,cohort_B,2.1524980740849498,2.0065747103695766,3.0,0.0,14,0.0,0
42371,1,1,2,ios,496,cohort_A,1.239469278223144,1.2506197653954572,5.0,0.0,14,0.0,0
42372,0,0,8,web,238,cohort_B,5.403981696509887,4.851253383872255,9.0,0.0,14,0.0,0
42373,1,1,3,ios,385,cohort_B,2.151684246563636,2.7156843773081603,7.0,0.0,14,0.0,0
42374,0,0,2,ios,484,cohort_A,1.2071886153191012,1.5373465607132826,3.0,0.0,14,0.0,0
42375,1,1,10,ios,360,cohort_A,8.286158105621551,8.483201084417253,8.0,0.0,14,0.0,0
42376,0,0,7,ios,233,cohort_B,4.485156246287144,4.279958216611165,2.0,0.0,13,0.07142857142857142,0
42377,1,1,4,web,364,cohort_A,2.6290900389136187,2.811792068188893,5.0,0.0,14,0.0,0
42378,1,1,1,web,353,cohort_A,0.22758625881103944,-0.11693369636341078,3.0,0.0,13,0.07142857142857142,0
42379,1,1,5,ios,64,cohort_B,3.2038495227230097,2.9651032933165307,5.0,0.0,13,0.07142857142857142,0
42380,0,0,5,android,388,cohort_C,3.2160377410798433,3.3208837346802067,7.0,0.0,13,0.07142857142857142,0
42381,1,1,4,android,88,cohort_B,2.3422735811997586,2.356951543359413,5.0,0.0,14,0.0,0
42382,0,0,7,android,454,cohort_A,4.3521892028180575,3.599051136767817,8.0,0.0,14,0.0,0
42383,0,0,4,android,239,cohort_C,2.749598585706214,2.755246846102961,6.0,0.0,14,0.0,0
42384,1,0,9,android,333,cohort_A,6.290825905420894,6.485845752962406,5.0,0.0,13,0.07142857142857142,0
42385,0,0,3,ios,439,cohort_A,2.1381234057389547,2.318833822580125,7.0,0.0,14,0.0,0
42386,1,1,9,web,4,cohort_B,7.643376018801653,8.092371594395194,4.0,0.0,14,0.0,0
42387,0,0,6,web,319,cohort_A,3.8467177869104474,4.656088738977364,7.0,0.0,14,0.0,0
42388,1,1,7,ios,303,cohort_A,4.506737036793079,4.566518935466726,5.0,0.0,14,0.0,0
42389,0,0,9,ios,396,cohort_A,6.018597806978253,5.311062999393488,4.0,0.0,14,0.0,0
42390,0,0,5,web,452,cohort_C,3.205204408979853,3.736323139243881,6.0,0.0,14,0.0,0
42391,0,0,6,ios,328,cohort_A,4.030413492908338,3.7551197393015787,9.0,0.0,14,0.0,0
42392,0,0,9,web,169,cohort_B,7.011057998163337,6.327237756164169,10.0,1.0,14,0.0,1
42393,0,0,2,ios,265,cohort_B,1.1290422992377107,1.3816340852196436,5.0,0.0,14,0.0,0
42394,0,0,1,android,490,cohort_C,0.6858347024003137,0.3751086959481893,7.0,0.0,13,0.07142857142857142,0
42395,0,0,1,android,268,cohort_A,0.5401778406500659,0.6304365695070344,5.0,0.0,14,0.0,0
42396,0,0,10,ios,258,cohort_A,8.091978314307235,8.991635879781349,6.0,0.0,14,0.0,0
42397,0,0,2,ios,440,cohort_B,1.0960199069124665,1.022096816137826,3.0,0.0,14,0.0,0
42398,1,0,2,ios,220,cohort_A,1.111450580922246,1.2834117567517176,8.0,0.0,14,0.0,0
42399,1,1,4,android,284,cohort_A,2.378539366973144,2.7192815167654905,7.0,0.0,14,0.0,0
42400,0,0,3,web,405,cohort_B,1.774447309984941,2.521545661807235,2.0,0.0,12,0.14285714285714285,0
42401,1,1,9,ios,106,cohort_A,7.0712531793485995,6.821031474158476,8.0,0.0,14,0.0,0
42402,1,1,8,web,160,cohort_C,5.845079866710886,6.0903250000153895,10.0,0.0,13,0.07142857142857142,0
42403,1,1,8,android,176,cohort_B,5.884296214123212,6.637591402690269,6.0,0.0,14,0.0,0
42404,1,1,10,android,240,cohort_B,9.529926886755238,9.736568554707567,8.0,0.0,14,0.0,0
42405,1,1,1,ios,85,cohort_A,0.42446179423097335,0.06165183276871122,7.0,0.0,14,0.0,0
42406,0,0,2,android,422,cohort_B,1.6157842520559353,1.448365170601902,9.0,0.0,14,0.0,0
42407,1,1,10,android,348,cohort_B,11.261706127469145,11.671656239817521,3.0,0.0,14,0.0,0
42408,1,1,8,web,485,cohort_C,5.874465789987507,5.980390958470178,4.0,1.0,13,0.07142857142857142,1
42409,1,1,7,web,407,cohort_B,4.201375773073519,4.1322886256313245,6.0,0.0,13,0.07142857142857142,0
42410,1,0,3,android,17,cohort_B,1.71589218082894,2.3453972902255558,12.0,0.0,14,0.0,0
42411,1,1,6,ios,111,cohort_B,4.028355936370765,3.4046671610435517,7.0,0.0,14,0.0,0
42412,0,0,9,ios,180,cohort_B,7.025259569575559,7.3007463057213355,5.0,0.0,14,0.0,0
42413,1,1,9,ios,113,cohort_A,7.186907984242814,7.322214683557665,5.0,0.0,14,0.0,0
42414,0,0,6,android,457,cohort_A,4.05196674502302,4.283424615063906,3.0,0.0,14,0.0,0
42415,1,0,1,web,246,cohort_C,0.5334185183809619,-0.060897937721884565,5.0,0.0,14,0.0,0
42416,0,0,7,android,207,cohort_A,4.394862389617497,4.49478963746996,7.0,0.0,14,0.0,0
42417,0,0,5,ios,377,cohort_B,2.9294518188940883,3.2815319206286233,6.0,2.0,14,0.0,1
42418,0,0,7,ios,8,cohort_B,4.8758291192121685,4.946085815305068,7.0,0.0,13,0.07142857142857142,0
42419,1,1,1,android,294,cohort_B,0.6562253004594178,0.767701605504161,6.0,1.0,14,0.0,1
42420,0,0,5,ios,72,cohort_A,3.284501159253279,2.1077219003927756,7.0,1.0,14,0.0,1
42421,0,0,9,web,161,cohort_C,7.385824336012034,6.949843433986054,5.0,0.0,14,0.0,0
42422,0,0,1,ios,301,cohort_A,0.8175005736002185,-0.060598368779311795,6.0,0.0,14,0.0,0
42423,0,0,9,web,371,cohort_B,6.054222684011547,6.547479900319732,6.0,0.0,13,0.07142857142857142,0
42424,0,0,2,web,437,cohort_A,1.3088099425183186,1.9177384429839044,4.0,0.0,14,0.0,0
42425,1,1,6,ios,370,cohort_A,3.8460562907302815,4.209801872034148,1.0,0.0,14,0.0,0
42426,1,1,10,android,84,cohort_A,7.977429766012788,8.361262091695552,7.0,0.0,14,0.0,0
42427,1,1,5,ios,421,cohort_C,3.2019212575438867,3.261449107395541,3.0,1.0,14,0.0,1
42428,1,1,5,web,396,cohort_B,3.333725606717339,4.11147949908002,6.0,0.0,14,0.0,0
42429,1,1,4,ios,433,cohort_B,2.3717908660831797,3.251085758596288,4.0,0.0,14,0.0,0
42430,1,1,4,ios,14,cohort_C,2.4324171551814273,3.2339706867249154,5.0,0.0,14,0.0,0
42431,0,0,10,web,425,cohort_A,8.844404884989892,10.110938396099122,8.0,0.0,14,0.0,0
42432,0,0,2,android,390,cohort_C,1.5787724893816713,2.299594743922242,7.0,0.0,14,0.0,0
42433,1,1,3,android,221,cohort_A,2.0099709716677983,1.7287505460948218,5.0,0.0,14,0.0,0
42434,1,1,9,ios,387,cohort_A,6.153410485170913,6.0091527770836155,8.0,0.0,14,0.0,0
42435,0,0,9,ios,140,cohort_A,7.596299841714558,7.665304574005775,5.0,1.0,14,0.0,1
42436,1,1,9,ios,302,cohort_A,6.724954388556568,6.044808644341498,8.0,0.0,14,0.0,0
42437,1,1,5,android,169,cohort_A,3.1296492593066416,3.4424680048395686,3.0,1.0,14,0.0,1
42438,1,1,3,web,180,cohort_A,1.9120537169438665,2.273028381563968,1.0,0.0,14,0.0,0
42439,1,1,6,web,358,cohort_B,3.6472895537839873,3.631541495807738,3.0,0.0,13,0.07142857142857142,0
42440,0,0,9,web,287,cohort_A,6.510399115970065,6.829903476765535,9.0,0.0,13,0.07142857142857142,0
42441,0,0,7,web,20,cohort_C,4.59020462602877,5.056387025427974,7.0,0.0,14,0.0,0
42442,0,0,9,android,478,cohort_C,6.21095397711179,7.310360814130098,6.0,0.0,13,0.07142857142857142,0
42443,0,0,7,web,316,cohort_B,4.645944889356856,4.784573019631355,5.0,0.0,14,0.0,0
42444,0,0,7,android,156,cohort_C,4.562208052984511,3.834031519083652,6.0,1.0,14,0.0,1
42445,1,1,1,ios,52,cohort_A,0.7740133234343916,0.6830608340962087,4.0,0.0,14,0.0,0
42446,1,1,7,android,107,cohort_A,4.342036890542346,4.374028117487596,9.0,0.0,13,0.07142857142857142,0
42447,0,0,2,ios,456,cohort_A,1.4862081388114259,2.3391531341582024,6.0,0.0,14,0.0,0
42448,1,1,1,web,192,cohort_C,0.7837697311478287,0.440444784487141,5.0,0.0,14,0.0,0
42449,1,1,8,android,442,cohort_C,5.421082841578087,5.531090962935598,5.0,0.0,13,0.07142857142857142,0
42450,1,0,5,android,151,cohort_C,2.9552201224353047,3.075140386694127,3.0,0.0,14,0.0,0
42451,1,1,10,android,293,cohort_A,9.70920193116049,9.328370124401514,4.0,0.0,14,0.0,0
42452,1,1,6,web,377,cohort_A,3.57480026259096,5.135780270266583,5.0,0.0,14,0.0,0
42453,0,0,3,web,410,cohort_A,2.148703990914599,1.6732150425201997,5.0,0.0,14,0.0,0
42454,1,1,9,android,54,cohort_B,7.4817382636496,7.1198434756042674,6.0,0.0,14,0.0,0
42455,1,1,2,android,49,cohort_B,1.0939319938467664,2.7750569927450033,3.0,0.0,13,0.07142857142857142,0
42456,0,0,10,android,275,cohort_A,9.416514735254287,9.393295588690997,7.0,0.0,14,0.0,0
42457,0,0,6,android,11,cohort_A,3.7282873589803356,3.554764759151119,9.0,0.0,14,0.0,0
42458,1,1,4,ios,308,cohort_A,2.320711119371067,2.506481184344707,7.0,0.0,14,0.0,0
42459,1,0,9,android,75,cohort_A,6.456343282849766,6.290786646267314,4.0,0.0,13,0.07142857142857142,0
42460,0,0,8,android,446,cohort_B,5.237384732108755,4.703033281067098,7.0,0.0,14,0.0,0
42461,0,0,9,web,161,cohort_B,7.535883119994842,7.719057684913072,6.0,0.0,14,0.0,0
42462,1,0,5,android,487,cohort_A,3.3182961059124514,3.3252165091932864,6.0,0.0,14,0.0,0
42463,0,0,7,android,236,cohort_A,4.278701165075104,4.759780936987157,4.0,0.0,14,0.0,0
42464,0,0,7,ios,418,cohort_B,4.416218920209282,3.821302060331093,5.0,0.0,14,0.0,0
42465,1,1,7,ios,15,cohort_A,4.1037461348836,4.468696463420295,2.0,1.0,14,0.0,1
42466,0,0,2,web,246,cohort_B,1.3169884070988411,1.7756314941889713,2.0,0.0,14,0.0,0
42467,1,1,10,android,259,cohort_A,11.295926162317834,11.407243717673444,4.0,0.0,13,0.07142857142857142,0
42468,0,0,6,web,48,cohort_A,3.593149015440853,4.09887378617304,5.0,0.0,14,0.0,0
42469,0,0,6,web,215,cohort_B,3.7298821426689606,4.0948844370988216,7.0,0.0,13,0.07142857142857142,0
42470,0,0,8,web,436,cohort_B,5.9560813332384495,6.020574322018686,6.0,0.0,14,0.0,0
42471,0,0,4,ios,201,cohort_B,2.325606654667153,2.16099872545065,2.0,0.0,14,0.0,0
42472,0,0,4,android,115,cohort_C,2.286795945943709,2.008811860746227,4.0,0.0,14,0.0,0
42473,0,0,9,web,36,cohort_C,7.381312479430499,7.5382036607229965,6.0,0.0,14,0.0,0
42474,1,1,7,web,220,cohort_B,4.3447353543987015,4.633401632967734,6.0,0.0,13,0.07142857142857142,0
42475,1,1,9,ios,286,cohort_B,6.113581236208976,5.814806736872635,2.0,0.0,13,0.07142857142857142,0
42476,1,0,10,android,332,cohort_A,8.879568101583954,8.83161201318702,2.0,0.0,14,0.0,0
42477,1,1,9,web,403,cohort_C,7.1935747374108905,7.252537721264633,6.0,0.0,14,0.0,0
42478,0,0,9,ios,367,cohort_A,7.1902391033312885,6.70668616245381,7.0,0.0,14,0.0,0
42479,0,0,8,web,223,cohort_C,5.636023422059682,6.389229502246799,5.0,0.0,14,0.0,0
42480,1,0,9,android,327,cohort_A,6.900980452107012,6.592157465635709,5.0,0.0,14,0.0,0
42481,1,0,5,web,139,cohort_C,2.825107441732178,2.9021952580075485,4.0,0.0,13,0.07142857142857142,0
42482,0,0,7,ios,18,cohort_B,4.238558982943522,3.965409325931568,7.0,0.0,14,0.0,0
42483,1,1,1,android,406,cohort_A,0.3815859885409608,1.2234163300281127,4.0,0.0,14,0.0,0
42484,1,1,3,ios,435,cohort_C,1.87474346813007,1.39812831951355,5.0,0.0,14,0.0,0
42485,1,0,8,web,130,cohort_B,5.626824187897484,6.138295292565422,1.0,0.0,14,0.0,0
42486,1,1,8,ios,429,cohort_A,5.680157253816043,5.140906521911683,7.0,0.0,14,0.0,0
42487,1,1,5,web,429,cohort_A,3.288210627460095,3.4154151210827584,8.0,0.0,14,0.0,0
42488,1,0,7,ios,76,cohort_C,4.601618644689466,3.941675849725131,13.0,0.0,13,0.07142857142857142,0
42489,0,0,9,web,304,cohort_A,6.723650794047065,6.990029596355723,3.0,0.0,14,0.0,0
42490,1,1,4,android,239,cohort_B,2.7447563058420896,2.3182762719888483,7.0,0.0,14,0.0,0
42491,0,0,4,ios,300,cohort_C,2.7296872951393074,3.321258227558601,5.0,0.0,14,0.0,0
42492,0,0,7,android,435,cohort_B,4.42477076592417,4.577290037942592,4.0,0.0,14,0.0,0
42493,0,0,1,web,497,cohort_A,0.5718573900040061,0.19724357514813767,5.0,0.0,14,0.0,0
42494,1,1,4,ios,496,cohort_B,2.4214958063184473,3.0180476249407118,8.0,1.0,12,0.14285714285714285,1
42495,0,0,2,android,323,cohort_A,1.444308736896758,1.016589356683047,6.0,0.0,14,0.0,0
42496,0,0,8,web,497,cohort_B,5.679791746293664,5.997854078300041,5.0,0.0,14,0.0,0
42497,0,0,8,android,450,cohort_A,5.033891325843458,4.252922988422672,4.0,0.0,14,0.0,0
42498,1,1,4,ios,32,cohort_B,2.4350966528133022,1.8648507919471466,2.0,0.0,14,0.0,0
42499,1,1,8,ios,230,cohort_B,5.309014675153936,5.146415031916001,7.0,0.0,14,0.0,0
42500,0,0,1,web,55,cohort_C,1.0108912097012401,1.9104152292831897,8.0,1.0,14,0.0,1
42501,0,0,1,web,430,cohort_A,0.39138577604905483,0.5312881290860595,4.0,0.0,13,0.07142857142857142,0
42502,1,1,1,android,229,cohort_B,0.1551398957933167,-0.6696767576292881,4.0,0.0,14,0.0,0
42503,0,0,8,android,192,cohort_B,5.035364629994696,4.992983300078308,7.0,0.0,12,0.14285714285714285,0
42504,1,1,5,ios,482,cohort_B,2.8619646255468174,3.6132831000772603,5.0,0.0,14,0.0,0
42505,0,0,10,android,231,cohort_C,12.777720633989738,13.196574873721817,9.0,0.0,14,0.0,0
42506,1,1,10,ios,135,cohort_C,8.63207113372059,8.530368328492404,7.0,0.0,14,0.0,0
42507,1,1,7,ios,268,cohort_C,4.755434401742894,5.018076746757782,8.0,0.0,14,0.0,0
